compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
DTSDQHZJLSYBCQ-CQSZACIVSA-N,Cc1cc2cc(C(=O)N(Cc3ncc(C(F)(F)F)cc3F)[C@H](C)c3ncccc3F)ccc2nc1N,True,2-amino-N-((lR)-l-(3-fluoro-2- pyridinyl)ethyl)-N-((3-fluoro-5- (trifluoromethyl)-2-pyridinyl)methy 1)-3- methyl-6-quinolinecarboxamide,DTSDQHZJLSYBCQ
DUIAUOSCSFWYKU-GOSISDBHSA-N,CC[C@H](c1ncccn1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1cnc2nc(N)c(Br)cc2c1,True,"(R)-7-amino-6-bromo-N-(l-(pyrimidin-2-yl)propyl)-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)-l,8-naphthyridine-3-carboxamide",DUIAUOSCSFWYKU
DUIAUOSCSFWYKU-UHFFFAOYSA-N,CCC(c1ncccn1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1cnc2nc(N)c(Br)cc2c1,True,,DUIAUOSCSFWYKU
DUSKWIQLZAUVQO-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)CC(C)C)c(Cl)cc2nc1N,True,2-amino-7-chloro-3-methyl-N-(2- methylpropyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,DUSKWIQLZAUVQO
DVBCENHRTRXWSN-GFCCVEGCSA-N,C[C@H](c1ncccn1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1cnc2nc(N)c(Cl)cc2c1,True,"7-amino-6-chloro-N-((lR)-l-(2- pyrimidinyl)ethyl)-N-((5-(trifluoromethyl)-2- py ridiny l)methy 1) -1,8-naphthy ridine -3 - carboxamide",DVBCENHRTRXWSN
DWMINCFEQHAKHV-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3(c4ncccn4)CC3)ccc2nc1N,True,2-amino-3-methyl-N-(l-(2- pyrimidiny l)cy clopropy 1) -N-((5 - (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide,DWMINCFEQHAKHV
DZYCDTAPMCARGJ-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(OC(F)(F)F)nn3)C(C)c3ncccn3)ccc2nc1N,True,2-amino-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)-N-((6-(trifluoromethoxy)pyridazin- 3-yl)methyl)quinoline-6-carboxamide,DZYCDTAPMCARGJ
FDUTUYGLQCTZRQ-UHFFFAOYSA-N,CC(C)CN(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(-c3ccccc3)cc2c1,True,2-Amino-N-(2-methylpropyl)-3-phenyl-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,FDUTUYGLQCTZRQ
FKEMBTCPGAKTNM-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3CCCC3C#N)ccc2nc1N,True,2-amino-N-(2-cyanocyclopentyl)-3- methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,FKEMBTCPGAKTNM
FKNWJIYAMOITNE-HNNXBMFYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H](C)c3ncccc3F)ccc2nc1N,True,2-amino-N-((lS)-l-(3-fluoro-2- pyridiny l)ethy 1) -3 -methy 1-N-((5- (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide,FKNWJIYAMOITNE
FKNWJIYAMOITNE-OAHLLOKOSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H](C)c3ncccc3F)ccc2nc1N,True,2-amino-N-((lR)-l-(3-fluoro-2- pyridiny l)ethy 1) -3 -methy 1-N-((5- (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide,FKNWJIYAMOITNE
FKZFWIGOMPHRJJ-CYBMUJFWSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)nn3)[C@H](C)c3cscn3)ccc2nc1N,True,"2-amino-3-methyl-N-((lR)-l- (l,3-thiazol-4-yl)ethyl)-N-((6- (trifluoromethy 1)-3- pyridazinyl)methyl)-6- quinolinecarboxamide",FKZFWIGOMPHRJJ
FLZMJQUQCNWGKP-UHFFFAOYSA-N,Cc1cnc(CN(Cc2ccc(C(F)(F)F)cn2)C(=O)c2ccc3nc(N)c(C)cc3c2)cn1,True,2-amino-3-methyl-N-((5-methyl-2- pyrazinyl)methy l)-N-((5-(trifluoromethy 1)-2- pyridinyl)methyl)-6-quinolinecarboxamide,FLZMJQUQCNWGKP
FNTQKTVLBJQMBA-XMMPIXPASA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H]3CCc4ccccc43)ccc2nc1N,True,2-amino-N - [(1R) -indan-1 -y 1] -3 - methyl-N-[[5-(trifluoromethyl)- 2-pyridyl]methyl]quinoline-6- carboxamide,FNTQKTVLBJQMBA
FNWXEFUEUBAVQA-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)CC(C)C)c(F)cc2nc1N,True,2-amino-7-fluoro-3-methyl-N-(2-methylpropyl)-N-((5-(trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide,FNWXEFUEUBAVQA
FPEOEMCXKLFFIA-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncccc3Cl)ccc2nc1N,True,2-amino-N-((3-chloro-2-pyridinyl)methyl)-3- methyl-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,FPEOEMCXKLFFIA
FPIHOCNPORYWCP-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3cccc(-c4ncc[nH]4)c3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-N - [ [3 -(1 H-imidazol-2- yl)pheny l]methyl] -3 -methy l-N-[ [5 - (trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,FPIHOCNPORYWCP
FPXMJKDYLYEJBZ-UHFFFAOYSA-N,FC(F)(F)c1ccc(CNCC2CCC2)nc1,True,,FPXMJKDYLYEJBZ
FRBDHNGXIRZITK-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3CC3C3CC3)ccc2nc1N,True,2-amino-N-(2- cyclopropylcyclopropyl)-3-methyl-N- [ [5 -(trifluoromethyl) -2- pyridyl]methyl] quinoline-6- carboxamide,FRBDHNGXIRZITK
FREQKNLRUXNZRX-LJQANCHMSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C4CCOCC4)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,2-amino-3-methyl-N-((lR)-l-(2-pyrimidinyl)ethyl)-N-((5-(tetrahydro-2H- pyran-4-yl)-2-pyridinyl)methyl)-6-quinolinecarboxamide,FREQKNLRUXNZRX
FSTLJIARLQYGCR-CYBMUJFWSA-N,COc1ccc(CN(C(=O)c2ccc3nc(N)c(Cl)cc3c2)[C@H](C)c2ncccn2)nn1,True,2-amino-3-chloro-N-((6-methoxy-3- pyridazinyl)methyl)-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,FSTLJIARLQYGCR
FTTRGDWZXHULCR-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)NC(=O)CO4)Cc3ccccc3F)ccc2nc1N,True,"2-amino -N-[(2- fluoropheny l)methy 1] -3 -methy 1- N-[(3-oxo-4H-l,4-benzoxazin-6- y l)methy 1] quinoline-6- carboxamide",FTTRGDWZXHULCR
FTVRWNRRLYAMAS-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(CCc3ncon3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,"N-(2-(l,2,4-oxadiazol-3- y l)ethy 1) -2 -amino -3 -methy 1-N - ((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide",FTVRWNRRLYAMAS
FVHYQNRJUYLKJX-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(O)c(F)c3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-N - [(3 -fluoro-4-hy droxy - pheny l)methy 1] -3 -methy 1-N - [ [5 - (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,FVHYQNRJUYLKJX
FXAVOJONJKVNBZ-LJQANCHMSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C4=CCNCC4)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,,FXAVOJONJKVNBZ
FZHGNSOBBYUXPS-CYBMUJFWSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Br)nn3)[C@H](C)c3ncn(C)n3)ccc2nc1N,True,"2-amino-N-((6-bromo-3- py ridaziny l)methy 1) -3 -methy 1-N - ((lR)-l-(l-methyl-lH-l,2,4- triazol-3 -yl)ethy 1)-6- quinolinecarboxamide",FZHGNSOBBYUXPS
FZMVGPJDBLDNMV-JOCHJYFZSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H]3CCCN(C4CC4)C3=O)ccc2nc1N,True,2-amino-N-((3R)-l- cyclopropyl-2-oxo-3- piperidiny 1)-3 -methy 1- N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide,FZMVGPJDBLDNMV
GCFWKVCZBASMNT-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)F)cn3)Cc3ncccc3F)ccc2nc1N,True,2-amino-N-((5-(difluoromethyl)-2- py ridiny l)methyl) -N- ((3 -fluoro -2- pyridinyl)methyl)-3-methyl-6- quinolinecarboxamide,GCFWKVCZBASMNT
GCLLMKKCGABWSK-OAHLLOKOSA-N,COc1nc(C(F)(F)F)ccc1CN(C(=O)c1ccc2nc(N)c(C)cc2c1)[C@H](C)c1ncccn1,True,2-amino-N-((2- methoxy-6- (trifluoromethy 1) -3 - pyridinyl)methyl)-3- methyl-N-((lR)-l-(2- pyrimidinyl)ethy 1)-6- quinolinecarboxamide,GCLLMKKCGABWSK
GCYKCVVKPLIUJZ-GFCCVEGCSA-N,C[C@H](c1ncccn1)N(Cc1ccc(C(F)F)cn1)C(=O)c1cnc2nc(N)c(Br)cc2c1,True,"7-amino-6-bromo-N-((5-(difluoromethyl)-2- pyridiny l)methy 1) -N-(( 1R) -1 -(2- pyrimidiny l)ethy 1)-1,8-naphthyridine-3 - carboxamide",GCYKCVVKPLIUJZ
GEDKMUBFSUZXAL-UHFFFAOYSA-N,Fc1cncc(CNCc2ccc(C(F)(F)F)cn2)c1,True,,GEDKMUBFSUZXAL
GERJRXGOGMTSKA-OAHLLOKOSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Cl)cn3)[C@H](C)c3ncccc3F)ccc2nc1N,True,2-amino-N-((5-chloro-2-pyridinyl)methyl)-N- ((1R)-1 -(3 -fluoro-2-pyridiny l)ethy 1)-3 -methy 1- 6-quinolinecarboxamide,GERJRXGOGMTSKA
GEZHFCWNBQPQDE-OAHLLOKOSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H](C)c3ccc(Cl)cn3)ccc2nc1N,True,2-amino-N-((lR)-l-(5-chloro-2- pyridiny l)ethy 1) -3 -methy 1-N-((5- (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide,GEZHFCWNBQPQDE
GFBCQONWWJSEHE-MRXNPFEDSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(N)=O)cn3)[C@H](C)c3ccccc3F)ccc2nc1N,True,2-amino-N-((5-carbamoyl-2-pyridinyl)methyl)-N-((lR)-l-(2- fluorophenyl)ethyl)-3-methyl-6-quinolinecarboxamide,GFBCQONWWJSEHE
GFPNVFOPWHZLSS-CYBMUJFWSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H](C)c3ncon3)ccc2nc1N,True,"(R)-N-(l-(l,2,4-oxadiazol-3- y l)ethy 1) -2 -amino -3 -methy 1-N - ((5 -(trifluoromethy l)py ridin-2- y l)methy 1) quinoline -6 - carboxamide",GFPNVFOPWHZLSS
GFPNVFOPWHZLSS-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C(C)c3ncon3)ccc2nc1N,True,"N-(l-(l,2,4-oxadiazol-3-yl)ethyl)-2-amino-3- methyl-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide",GFPNVFOPWHZLSS
GIMKPOAQSAJMPJ-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ccnc4[nH]ccc34)ccc2nc1N,True,"2-amino-3-methyl-N-(lH-pyrrolo[2,3- b]pyridin-4-ylmethyl)-N-((5- (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide",GIMKPOAQSAJMPJ
GJTVQSPOMBZYIA-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncccn3)c(F)cc2nc1N,True,2-amino-7-fluoro-3-methyl-N-(2-pyrimidiny Imethy 1) -N-((5 -(trifluoromethyl) -2-pyridinyl)methyl)-6-quinolinecarboxamide,GJTVQSPOMBZYIA
GKEVMDPBCWKWHW-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ncccc3Br)CC(C)C)ccc2nc1N,True,2-amino-N-[(3-bromo-2- pyridyl)methyl]-N-isobutyl-3-methyl- quinoline-6-carboxamide,GKEVMDPBCWKWHW
GLRBHHBGQGYFHY-UHFFFAOYSA-N,Cc1cc2c(nc1N)CCC(C(=O)N(Cc1ccc(C(F)(F)F)cn1)Cc1ccnc3[nH]ccc13)C2,True,"N-(( 1 H-pyrrolo [2,3 -b] py ridin-4- yl)methyl)-2-amino-3-methyl-N- ((5-(trifluoromethyl)pyridin-2- yl)methy 1)-5,6,7,8- tetrahydroquinoline-6- carboxamide",GLRBHHBGQGYFHY
GLTFOAUNIQMJBW-UHFFFAOYSA-N,CCc1csc(CN(Cc2ccc(C(F)(F)F)cn2)C(=O)c2ccc3nc(N)c(C)cc3c2)n1,True,2-amino-N-((4-ethylthiazol-2-yl)methy 1)-3 -methy l-N-((5 -(trifluoromethyl)pyridin-2-yl)methyl)quinoline-6-carboxamide,GLTFOAUNIQMJBW
GNKXYKOYLBYFNL-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)CC3CCCC(O)C3)ccc2nc1N,True,2-amino-N-[(3- hy droxycyclohexy l)methy 1] -3 - methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,GNKXYKOYLBYFNL
GOCDDXMJCRQTHM-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3cccnc3-n3cncn3)ccc2nc1N,True,"2-amino-3-methyl-N-[[2-(l,2,4- triazol-1 -y 1)-3 -pyridyl] methy 1] -N-[ [5 - (trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",GOCDDXMJCRQTHM
GOUVRGOZSBPGQT-LLVKDONJSA-N,C[C@H](c1ncn(C)n1)N(Cc1ccc(C(F)F)cn1)C(=O)c1cnc2nc(N)c(Br)cc2c1,True,"7-amino-6-bromo-N-((5- (difluoromethyl)-2- py ridiny l)methy 1) -N-(( 1R) -1-(1- methy 1-1H-1,2,4-triazol-3 - y l)ethy 1)-1,8-naphthyridine-3 - carboxamide",GOUVRGOZSBPGQT
GPDPSNJKPDPWQS-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncoc3C)ccc2nc1N,True,2-amino-3-methyl-N-[(5-methyloxazol-4-yl)methyl]-N-[[5-(trifluoromethyl)-2- pyridyl] methyl] quinoline-6-carboxamide,GPDPSNJKPDPWQS
GPPSZZTWYOZTKB-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)CC3CCC3)ccc2nc1N,True,2-amino-N-(cyclobutylmethyl)-3-methyl-N-[[5-(trifluoromethyl)-2- pyridyl]methyl]quinoline-6-carboxamide (Method C-l),GPPSZZTWYOZTKB
GQOSUQSMBOOLSY-QGZVFWFLSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C4CC4)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,(R)-2-amino-N-((5-cyclopropylpyridin-2-yl)methyl)-3-methyl-N-(l- (pyrimidin-2-yl)ethyl)quinoline-6-carboxamide,GQOSUQSMBOOLSY
GQWGOHNTEGMQDH-OAQYLSRUSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C#N)cn3)[C@@H]3CCCn4ncnc43)ccc2nc1N,True,"2-amino-N-((5-cyano-2- pyridiny l)methy 1) -3 -methy 1-N - ((8R)-5,6,7,8- tetrahy dro [ 1,2,4]triazolo [ 1,5 - a]pyridin-8-yl)-6- quinolinecarboxamide",GQWGOHNTEGMQDH
GRGXLTIWQKOIME-GOSISDBHSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Br)nn3)[C@@H]3CCCn4ncnc43)c(F)cc2nc1N,True,"(R)-2-amino-N-((6-bromopyridazin-3- yl)methyl)-7-fluoro-3-methyl-N-(5,6,7,8- tetrahydro-[ 1,2,4]triazolo [ 1,5 -a]pyridin-8- yl)quinoline-6-carboxamide",GRGXLTIWQKOIME
GRNBUMFGIXMBNS-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncccc3F)cnc2nc1N,True,"7-amino-N-((3-fluoropyridin-2-yl)methyl)-6-methyl-N-((5- (trifluoromethyl)pyridin-2-yl)methyl)-l,8-naphthyridine-3-carboxamide",GRNBUMFGIXMBNS
GSMXGVDXXGMZEN-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C(C)c3ccc4c(c3)NC(=O)CO4)ccc2nc1N,True,"2-amino-3 -methy 1-N-(1-(3 -oxo- 3,4-dihydro-2H- benzo[b][l,4]oxazin-6-yl)ethyl)- N-((5-(trifluoromethy l)pyridin- 2-yl)methyl)quinoline-6- carboxamide",GSMXGVDXXGMZEN
GTUZJYBOYDCTRF-GOSISDBHSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)nn3)[C@@H]3CCOc4ccc(F)nc43)ccc2nc1N,True,"(R)-2-amino-N-(6-fluoro-3,4-dihydro-2H-pyrano[3,2-b]pyridin-4-yl)-3- methyl-N-((6-(trifluoromethyl)pyridazin-3-yl)methyl)quinoline-6-carboxamide",GTUZJYBOYDCTRF
GTUZJYBOYDCTRF-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)nn3)C3CCOc4ccc(F)nc43)ccc2nc1N,True,,GTUZJYBOYDCTRF
GVFSJSJCXYGCIJ-GFCCVEGCSA-N,C[C@H](c1ncccn1)N(Cc1ccc(Br)nn1)C(=O)c1ccc2nc(N)c(Cl)cc2c1,True,2-amino-N-((6-bromo-3-pyridazinyl)methyl)- 3 -chloro-N-((1R) -1 -(2-py rimidiny l)ethy 1) -6- quinolinecarboxamide,GVFSJSJCXYGCIJ
HBJTZGIHRRRVMZ-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(N)cn3)Cc3c[nH]c4ccccc34)ccc2nc1N,True,2-amino-N-[(5-amino-2- py ridy l)methy 1] -N-( 1 H-indol-3 - ylmethyl)-3-methyl-quinoline-6- carboxamide,HBJTZGIHRRRVMZ
HBWDNPKVEJGPSF-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3COCc4ccccc43)ccc2nc1N,True,2-amino-N-(isochroman-4-y 1)-3- methyl-N-((5- (trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide,HBWDNPKVEJGPSF
HCMNIPRUVGTPMC-JOCHJYFZSA-N,N#Cc1ccc(CN(C(=O)c2ccc3nc(N)c(Br)cc3c2)[C@@H](c2ncccn2)C2CC2)nc1,True,2-amino-3-bromo-N-((5-cyano-2- pyridinyl)methyl)-N-((R)-cyclopropyl(2- pyrimidinyl)methyl)-6-quinolinecarboxamide,HCMNIPRUVGTPMC
HCYWZYKJFCDJMI-CYBMUJFWSA-N,CCOc1ccc(CN(C(=O)c2cnc3nc(N)c(I)cc3c2)[C@H](C)c2ncccn2)nn1,True,"(R) -7-amino-N-((6-ethoxypy ridazin-3 - yl)methyl)-6-iodo-N-(l-(pyrimidin-2- y l)ethy 1)-1,8-naphthyridine-3 -carboxamide",HCYWZYKJFCDJMI
HDFUSERVBKECQV-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3CCCC3C#N)cnc2nc1N,True,"7-amino-N-(2-cyanocyclopentyl)-6- methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methy 1] -1,8-naphthyridine-3 - carboxamide",HDFUSERVBKECQV
HDURRRUXFNUJRQ-GOSISDBHSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(N4CCOCC4)nn3)[C@H](C)c3ncccc3F)ccc2nc1N,True,2-Amino-N-((lR)-l-(3-fluoro-2-pyridinyl)ethyl)-3-methyl-N-((6-(4- morpholinyl)-3-pyridazinyl)methyl)-6-quinolinecarboxamide,HDURRRUXFNUJRQ
HEJHMKIDESPSJX-UHFFFAOYSA-N,Nc1nc2ccc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncccn3)cc2cc1Br,True,2 -amino -3 -bromo -N- (2-py rimidiny Imethy 1) -N- ((5 -(trifluoromethyl) -2 -py ridiny l)methy 1) -6-quinolinecarboxamide,HEJHMKIDESPSJX
HJLGUXMYDPBNTF-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(CCC3CC3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-N-(2-cyclopropylethyl)-3- methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,HJLGUXMYDPBNTF
HJXNIOMGOYPMGH-GFCCVEGCSA-N,C[C@H](c1ncccn1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1cnc2nc(N)c(Br)cc2c1,True,"7-amino-6-bromo-N-((lR)-1-(2- pyrimidinyl)ethyl)-N-((5-(trifluoromethyl)-2- pyridiny l)methyl)-1,8-naphthyridine-3 - carboxamide",HJXNIOMGOYPMGH
HLBVYOYNRSBFEJ-MRXNPFEDSA-N,COc1ccc(CN(C(=O)c2ccc3nc(N)c(C)cc3c2)[C@H](C)c2ncccn2)cn1,True,(R) -2 -amino -N- ((6 - methoxypy ridin-3 - yl)methyl)-3-methyl-N- (l-(pyrimidin-2- yl)ethyl)quinoline-6- carboxamide,HLBVYOYNRSBFEJ
HLDUSDXQKCYTPM-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3CCCc4occc43)ccc2nc1N,True,"2-am ino-3-methyl-N-(4,5,6,7- tetrahy drobenzofuran-4-y 1) -N - ((5 -(trifluoromethy l)pyridin-2- yl)methyl)quinoline-6- carboxamide",HLDUSDXQKCYTPM
HMLPLQXVEYLPQW-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)CC3CC3)c(F)cc2nc1N,True,2 -amino -N-(cy clopropy Imethy 1)-7-fluoro -3 -methyl-N-((5-(trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide,HMLPLQXVEYLPQW
HNMQZBLHVMWYMK-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C(C)c3ccnc(F)c3)ccc2nc1N,True,2-amino-N-( 1 -(2-fluoropyridin-4-y l)ethyl)-3 - methyl-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide,HNMQZBLHVMWYMK
HOOWOEJIUVDDRP-CQSZACIVSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H](C)c3ncccn3)ncc2nc1N,True,"2-amino-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methy 1)-1,7-naphthyridine-6- carboxamide",HOOWOEJIUVDDRP
HRRAQCLZMJFRGS-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3scnc3C)ccc2nc1N,True,2-am ino-3 -methy 1-N- [(4- methylthiazol-5-yl)methyl] -N- [[5-(trifluoromethyl)-2-pyridy I]methy 1] quinoline-6-carboxamide,HRRAQCLZMJFRGS
HUFTZGAYRLYTLT-HXUWFJFHSA-N,COC(=O)N1CC=C(c2ccc(CN(C(=O)c3ccc4nc(N)c(C)cc4c3)[C@H](C)c3ncccn3)nc2)CC1,True,"methyl 6-((((2-amino-3-methyl-6-quinolinyl)carbonyl)((lR)-l-(2- pyrimidinyl)ethyl)amino)methyl)-3',6'-dihydro[3,4'-bipyridine]-l'(2'H)-carboxylate",HUFTZGAYRLYTLT
HWCVZPBVAWLONU-UHFFFAOYSA-N,Cc1csc(CN(Cc2ccc(C(F)(F)F)cn2)C(=O)c2ccc3nc(N)c(C)cc3c2)n1,True,2- amino-3-methyl-N- [(4-methylthiazol-2-yl)methyl] -N- [ [5- (trifluoromethyl)-2-pyridyl]methyl]quinoline-6-carboxamide,HWCVZPBVAWLONU
HWPDUIFXSIKWGH-UHFFFAOYSA-N,Nc1nc2ncc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncccc3F)cc2cc1Br,True,"7-amino-6-bromo-N-((3-fluoro-2- pyridinyl)methyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-l,8-naphthyridine-3- carboxamide",HWPDUIFXSIKWGH
HYAVXFXZXAYXKB-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3cnc(Br)cn3)C(C)c3ncccn3)ccc2nc1N,True,,HYAVXFXZXAYXKB
HZGRKYIXTFNESI-OAHLLOKOSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Br)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,2-amino-N-((5-bromo-2-pyridinyl)methyl)-3- methyl-N-((lR)-l -(2-pyrimidinyl)ethy 1)-6- quinolinecarboxamide,HZGRKYIXTFNESI
HZGRKYIXTFNESI-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Br)cn3)C(C)c3ncccn3)ccc2nc1N,True,2-Amino-N-((5-bromopyridin-2-yl)methyl)-3-methyl-N-(1-(pyrimidin-2-yl)ethyl)quinoline-6-carboxamide,HZGRKYIXTFNESI
HZUJJCPCJKEOMA-NRFANRHFSA-N,N#CC[C@@H](C1CC1)N(Cc1ccc(C#N)cn1)C(=O)c1ccc2nc(N)c(I)cc2c1,True,(S)-2-amino-N-(2-cyano-l- cyclopropylethyl)-N-((5- cyanopyridin-2-yl)methyl)-3- iodoquinoline-6-carboxamide,HZUJJCPCJKEOMA
