compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
FWKBMHJIJSCWCN-UHFFFAOYSA-N,CC(=O)c1c(SCc2cccc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-fluorobenzyl)thio)quinolin-4(1H)-one,FWKBMHJIJSCWCN
GDMJICOAEDPJNG-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(S(=O)C(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((4-((trifluoromethyl)sulfinyl)benzyl)sulfinyl)quinolin-4(1H)-one,GDMJICOAEDPJNG
GFFLOAANRKOHTP-UHFFFAOYSA-N,CSc1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,True,3-acetyl-8-bromo-5-chloro-2-(methylthio)quinolin-4(1H)-one,GFFLOAANRKOHTP
GQPAFIMQWXKQHW-UHFFFAOYSA-N,COc1ccccc1S(=O)c1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,True,3-acetyl-8-bromo-5-chloro-2-((2-methoxyphenyl)sulfinyl)quinolin-4(1H)-one,GQPAFIMQWXKQHW
GVXYXXRDYDSIPM-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccccc2C#N)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"2-(((3-acetyl-8-bromo-5-chloro-4-oxo-1,4-dihydroquinolin-2-yl)sulfinyl)methyl)benzonitrile",GVXYXXRDYDSIPM
GZKLRDKEMAZHDO-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccccc2)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-2-(benzylsulfinyl)-8-bromo-1-(4-bromobenzoyl)-5-chloroquinolin-4(1H)-one,GZKLRDKEMAZHDO
HNRKYZUENKAQEN-UHFFFAOYSA-N,CC(C)C(=O)c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(F)ccc(F)c2c1=O,True,"5,8-difluoro-3-isobutyryl-2-((4-((trifluoromethyl)thio)benzyl)sulfinyl)quinolin-4(1H)-one",HNRKYZUENKAQEN
HRJHPOAOJMPMRP-UHFFFAOYSA-N,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1C(C)=O,True,"1,1'-(8-bromo-5-chloro-2-(methylthio)-4-oxoquinoline-1,3(4H)-diyl)bis(ethan-1-one)",HRJHPOAOJMPMRP
HTAWNVVAZPWFCA-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(Cl)ccc(Cl)c2c1=O,True,"3-acetyl-5,8-dichloro-2-((4-((trifluoromethyl)thio)benzyl)sulfinyl)quinolin-4(1H)-one",HTAWNVVAZPWFCA
IDNMEAJNIHPCCP-UHFFFAOYSA-N,COc1cccc2[nH]c(SCc3ccc(S(F)(F)(F)(F)F)cc3)c(C(C)=O)c(=O)c12,True,3-acetyl-5-methoxy-2-((4-(pentafluoro--sulfanyl)benzyl)thio)quinolin-4(1H)-one,IDNMEAJNIHPCCP
JCTQDIFMDIKQHF-UHFFFAOYSA-N,CC(=O)c1c(SCc2cc(Cl)ccc2Cl)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"3-acetyl-8-bromo-5-chloro-2-((2,5-dichlorobenzyl)thio)quinolin-4(1H)-one",JCTQDIFMDIKQHF
JDNHDPJJASOQKY-UHFFFAOYSA-N,CC(=O)c1c(Sc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(phenylthio)quinolin-4(1H)-one,JDNHDPJJASOQKY
JLDPVZDWUGRTJF-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(C(C)(C)C)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-2-((4-(tert-butyl)benzyl)sulfinyl)-5-chloroquinolin-4(1H)-one,JLDPVZDWUGRTJF
JPEKBABCIRLYLZ-UHFFFAOYSA-N,CC(=O)c1c(S(C)=O)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(methylsulfinyl)quinol in-4(1H)-one,JPEKBABCIRLYLZ
JVMMSRATSWGGHL-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)o2)[nH]c2c(F)ccc(F)c2c1=O,True,"3-acetyl-5,8-difluoro-2-(((5-(trifluoromethyl)furan-2-yl)methyl)sulfinyl)quinolin-4(1H)-one",JVMMSRATSWGGHL
JWBFYUJKEFJNDB-UHFFFAOYSA-N,CC(=O)c1c(S(C)=O)n(S(=O)(=O)C(F)(F)F)c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(methylsulfinyl)-1-((trifluoromethyl)sulfonyl)quinolin-4(1H)-one,JWBFYUJKEFJNDB
KGJPHFGTDXFDPH-UHFFFAOYSA-N,CC(=O)c1c(SCc2ccccc2)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-2-(benzylthio)-8-bromo-1-(4-bromobenzoyl)-5-chloroquinolin-4(1H)-one,KGJPHFGTDXFDPH
KOGDDCJXUZEOJA-UHFFFAOYSA-N,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,True,3-acetyl-8-bromo-5-chloro-2-(methylthio)-1-((4-nitrophenyl)sulfonyl)quinolin-4(1H)-one,KOGDDCJXUZEOJA
KYKYAMLHRBBNLM-UHFFFAOYSA-N,CC(=O)c1c(S(C)=O)n(C(C)=O)c2c(Br)ccc(Cl)c2c1=O,True,"1,1'-(8-bromo-5-chloro-2-(methylsulfinyl)-4-oxoquinoline-1,3(4H)-diyl)bis(ethan-1-one)",KYKYAMLHRBBNLM
LLLSOJCJQOZLRX-UHFFFAOYSA-N,CC(=O)c1c(S(=O)c2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(phenylsulfinyl)quinolin-4(1H)-one,LLLSOJCJQOZLRX
LMYWHTDVBLKGFE-UHFFFAOYSA-N,CC(=O)c1c(SCc2ccc(F)c(Cl)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-chloro-4-fluorobenzyl)thio)quinolin-4(1H)-one,LMYWHTDVBLKGFE
LROGNEVHSXJTME-UHFFFAOYSA-N,CC(=O)c1c(S(C)(=O)=O)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-1-(4-bromobenzoyl)-5-chloro-2-(methylsulfonyl)quinolin-4(1H)-one,LROGNEVHSXJTME
LVURTMVSLUWDBT-UHFFFAOYSA-N,COc1cccc2[nH]c(S(=O)Cc3cc(C)on3)c(C(C)=O)c(=O)c12,True,3-acetyl-5-methoxy-2-(((5-methylisoxazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one,LVURTMVSLUWDBT
LVYPBFIEOHKJIP-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(Cl)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(((6-chloropyridin-3-yl)methyl)sulfinyl)quinolin-4(1H)-one,LVYPBFIEOHKJIP
MECRNLNRUHOJMT-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cc(F)cc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"3-acetyl-8-bromo-5-chloro-2-((3,5-difluorobenzyl)sulfinyl)quinolin-4(1H)-one",MECRNLNRUHOJMT
MHEXFMXBGSLBGQ-UHFFFAOYSA-N,CC(=O)c1c(SCc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-2-(benzylthio)-8-bromo-5-chloroquinolin-4(1H)-one,MHEXFMXBGSLBGQ
MHEXFMXBGSLBGQ-UHFFFAOYSA-N,CC(=O)c1c(SCc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,True,1-(2-(benzylthio)-8-bromo-5-chloro-4-hydroxyquinolin-3-yl)ethan-1-one,MHEXFMXBGSLBGQ
MQOOPVNFHSLPJT-UHFFFAOYSA-N,CSc1c(C(C)=O)c(=O)c2cc(F)ccc2n1C,True,3-acetyl-6-fluoro-1-methyl-2-(methylthio)quinolin-4(1H)-one,MQOOPVNFHSLPJT
MUHNRBPDQWDXCE-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(I)cc2)[nH]c2c(Cl)ccc(Cl)c2c1=O,True,"3-acetyl-5,8-dichloro-2-((4-iodobenzyl)sulfinyl)quinolin-4(1H)-one",MUHNRBPDQWDXCE
NBCBQLYQDDOLPV-UHFFFAOYSA-N,Cc1cc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(=O)c2ccccc2)no1,True,"3-benzoyl-5,8-dichloro-2-(((5-methylisoxazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one",NBCBQLYQDDOLPV
NBHDQZYSCSOIIP-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-2-(benzylsulfinyl)-8-bromo-5-chloroquinolin-4(1H)-one,NBHDQZYSCSOIIP
NBHDQZYSCSOIIP-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,True,1-(2-(benzylsulfinyl)-8-bromo-5-chloro-4-hydroxyquinolin-3-yl)ethan-1-one,NBHDQZYSCSOIIP
NQXKOQIAPLDMTD-UHFFFAOYSA-N,CC(=O)c1c(S(=O)CN2C(=O)c3ccccc3C2=O)[nH]c2c(Cl)ccc(Cl)c2c1=O,True,"2-(((3-acetyl-5,8-dichloro-4-oxo-1,4-dihydroquinolin-2-yl)sulfinyl)methyl)isoindoline-1,3-dione",NQXKOQIAPLDMTD
NREUPYVBGDNNJT-UHFFFAOYSA-N,COCCNc1ccc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(C)=O)cn1,True,3-acetyl-8-bromo-5-chloro-2-(((6-((2-methoxyethyl)amino)pyridin-3-yl)methyl)sulfinyl)quinolin-4(1H)-one,NREUPYVBGDNNJT
NROOEQWOAUINIG-PLNGDYQASA-N,CC(=O)c1c(S/C=C\C(=O)O)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"(Z)-3-((3-acetyl-8-bromo-5-chloro-4-oxo-1,4-dihydroquinolin-2-yl)thio)acrylic acid",NROOEQWOAUINIG
NUPDLHGYKKDUTR-UHFFFAOYSA-N,CC(=O)c1c(S(=O)(=O)Cc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-2-(benzylsulfonyl)-8-bromo-5-chloroquinolin-4(1H)-one,NUPDLHGYKKDUTR
NUPDLHGYKKDUTR-UHFFFAOYSA-N,CC(=O)c1c(S(=O)(=O)Cc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,True,1-(2-(benzylsulfonyl)-8-bromo-5-chloro-4-hydroxyquinolin-3-yl)ethan-1-one,NUPDLHGYKKDUTR
NYBCQKNUUKWXGZ-UHFFFAOYSA-N,Cc1cc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(=O)C(C)C)no1,True,"5,8-dichloro-3-isobutyryl-2-(((5-methylisoxazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one",NYBCQKNUUKWXGZ
OWEAMNMRDZVQJK-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(S(F)(F)(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((4-(pentafluoro-l6-sulfanyl)benzyl)sulfinyl)quinolin-4(1H)-one,OWEAMNMRDZVQJK
PBDWZOQNFHKLHS-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(-n3cccn3)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,2-(((6-(1H-pyrazol-1-yl)pyridin-3-yl)methyl)sulfinyl)-3-acetyl-8-bromo-5-chloroquinolin-4(1H)-one,PBDWZOQNFHKLHS
QACWRDXPNXXFJS-UHFFFAOYSA-N,CC(=O)c1c(SCc2cccc(I)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-iodobenzyl)thio)quinolin-4(1H)-one,QACWRDXPNXXFJS
QCDYFQQAHDVPFR-UHFFFAOYSA-N,CC(=O)c1c(SCc2cccc(C#N)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"3-(((3-acetyl-8-bromo-5-chloro-4-oxo-1,4-dihydroquinolin-2-yl)thio)methyl)benzonitrile",QCDYFQQAHDVPFR
QCPHJJLGHLOPCW-UHFFFAOYSA-N,COC(=O)c1ccc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(C)=O)cc1,True,"methyl4-(((3-acetyl-5,8-dichloro-4-oxo-1,4-dihydroquinolin-2-yl)sulfinyl)methyl)benzoate",QCPHJJLGHLOPCW
QIGCLGYUFDNHBP-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2c(F)c(F)c(F)c(F)c2F)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(((perfluorophenyl)methyl)sulfinyl)quinolin-4(1H)-one,QIGCLGYUFDNHBP
QOERFXQQAQCWLI-UHFFFAOYSA-N,Cc1cc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(=O)C(C)C)no1,True,8-bromo-5-chloro-3-isobutyryl-2-(((5-methylisoxazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one,QOERFXQQAQCWLI
QUVGGBLPRFORMF-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cccc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-fluorobenzyl)sulfinyl)quinolin-4(1H)-one,QUVGGBLPRFORMF
QUYALKNMPJZMGZ-UHFFFAOYSA-N,CC(=O)c1c(S)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-mercaptoquinolin-4(1H)-one,QUYALKNMPJZMGZ
QZUOQDVURHMTNF-UHFFFAOYSA-N,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(C)(=O)=O,True,3-acetyl-8-bromo-5-chloro-1-(methylsulfonyl)-2-(methylthio)quinolin-4(1H)-one,QZUOQDVURHMTNF
RELRCEWWAVDFHC-UHFFFAOYSA-N,CC(=O)c1c(S(C)(=O)=O)n(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-1-((4-(tert-butyl)phenyl)sulfonyl)-5-chloro-2-(methylsulfonyl)quinolin-4(1H)-one,RELRCEWWAVDFHC
ROYJFRUPRMQGRM-UHFFFAOYSA-N,COC(=O)c1ccc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(C)=O)o1,True,"methyl5-(((3-acetyl-5,8-dichloro-4-oxo-1,4-dihydroquinolin-2-yl)sulfinyl)methyl)furan-2-carboxylate",ROYJFRUPRMQGRM
RQTXLDUPHXZDFX-UHFFFAOYSA-N,COc1cccc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(C)=O)c1,True,3-acetyl-8-bromo-5-chloro-2-((3-methoxybenzyl)sulfinyl)quinolin-4(1H)-one,RQTXLDUPHXZDFX
RVXLJHZULCGAFJ-UHFFFAOYSA-N,O=C(c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O)C1CC1,True,8-bromo-5-chloro-3-(cyclopropanecarbonyl)-2-((4-((trifluoromethyl)thio)benzyl)sulfinyl)quinolin-4(1H)-one,RVXLJHZULCGAFJ
RYCMHMJVBBLSEI-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cnc3[nH]ccc3c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"2-(((1H-pyrrolo[2,3-b]pyridin-5-yl)methyl)sulfinyl)-3-acetyl-8-bromo-5-chloroquinolin-4(1H)-one",RYCMHMJVBBLSEI
RZSPUVOOSCYMBI-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cccc(C#N)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"3-(((3-acetyl-8-bromo-5-chloro-4-oxo-1,4-dihydroquinolin-2-yl)sulfinyl)methyl)benzonitrile",RZSPUVOOSCYMBI
SDFJQWOBKBDZDT-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cccc(I)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-iodobenzyl)sulfinyl)quinolin-4(1H)-one,SDFJQWOBKBDZDT
SDIGZZKVKDIYSJ-UHFFFAOYSA-N,COc1cc(S(F)(F)(F)(F)F)ccc1CS(=O)c1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,True,3-acetyl-8-bromo-5-chloro-2-((2-methoxy-4-(pentafluoro--sulfanyl)benzyl)sulfinyl)quinolin-4(1H)-one,SDIGZZKVKDIYSJ
SERSRDLVZGBTKV-UHFFFAOYSA-N,CC(=O)c1c(S(C)=O)[nH]c2c(Cl)ccc(Cl)c2c1=O,True,"3-acetyl-5,8-dichloro-2-(methylsulfinyl)quinolin-4(1H)-one",SERSRDLVZGBTKV
SMZSYLDIUDJLGZ-UHFFFAOYSA-N,COc1cc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(C)=O)cc(OC)c1,True,"3-acetyl-8-bromo-5-chloro-2-((3,5-dimethoxybenzyl)sulfinyl)quinolin-4(1H)-one",SMZSYLDIUDJLGZ
SVIRQZYIAZAENY-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(N)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-2-(((6-aminopyridin-3-yl)methyl)sulfinyl)-8-bromo-5-chloroquinolin-4(1H)-one,SVIRQZYIAZAENY
TYOAUVCFTNRTIR-UHFFFAOYSA-N,CC(=O)c1c(SCc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((4-chlorobenzyl)thio)quinolin-4(1H)-one,TYOAUVCFTNRTIR
TZJBCKFPTFMTAZ-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)o2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(((5-(trifluoromethyl)furan-2-yl)methyl)sulfinyl)quinolin-4(1H)-one,TZJBCKFPTFMTAZ
UEAAZHCXFUIEHZ-UHFFFAOYSA-N,CC(=O)c1c(S(C)=O)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-1-(4-bromobenzoyl)-5-chloro-2-(methylsulfinyl)quinolin-4(1H)-one,UEAAZHCXFUIEHZ
UOCDZKVMSQYGFB-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(C#N)s2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"5-(((3-acetyl-8-bromo-5-chloro-4-oxo-1,4-dihydroquinolin-2-yl)sulfinyl)methyl)thiophene-2-carbonitrile",UOCDZKVMSQYGFB
UPZHZHKTXTXZGJ-UHFFFAOYSA-N,O=C(c1ccccc1)c1c(S(=O)Cc2ccc(S(F)(F)(F)(F)F)cc2)[nH]c2c(F)ccc(F)c2c1=O,True,"3-benzoyl-5,8-difluoro-2-((4-(pentafluoro--sulfanyl)benzyl)sulfinyl)quinolin-4(1H)-one",UPZHZHKTXTXZGJ
UTAKUHZFECUQRA-UHFFFAOYSA-N,CC(=O)c1c(S(=O)C(C)c2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((1-phenylethyl)sulfinyl)quinolin-4(1H)-one,UTAKUHZFECUQRA
VCRIMDHBEBQSJD-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(C(=O)c3ccccc3)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-2-((4-benzoylbenzyl)sulfinyl)-8-bromo-5-chloroquinolin-4(1H)-one,VCRIMDHBEBQSJD
VENJQZPPCCDBCK-UHFFFAOYSA-N,COCSc1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,True,3-acetyl-8-bromo-5-chloro-2-((methoxymethyl)thio)quinolin-4(1H)-one,VENJQZPPCCDBCK
