compound_id,dataset_id,smiles_raw,smiles_canonical,inchikey
11,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC=2CCCCC12,COc1cc2nc(C)nc(NC(C)c3cccc4c3CCCC4)c2cc1OC,NBTFBCMKXSBWPB-UHFFFAOYSA-N
12,2018,FC1=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3ccc(F)cc3)c2cc1OC,FFJYUOSQWNCKHY-LLVKDONJSA-N
13,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C(=NNC2=CC=C1)C,COc1cc2nc(C)nc(NC(C)c3cccc4[nH]nc(C)c34)c2cc1OC,RJBFEADMWLYGIV-UHFFFAOYSA-N
14,2018,S1C=NC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3cccc4scnc34)c2cc1OC,HWLKEBNKUOKQSE-UHFFFAOYSA-N
15,2018,S1C=CC2=C1C(=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3cccc4ccsc34)c2cc1OC,XGXIIJOTMQZGJY-UHFFFAOYSA-N
16,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NNC2=CC(=C1)C,COc1cc2nc(C)nc(NC(C)c3cc(C)cc4[nH]ncc34)c2cc1OC,BHVNCDCVUPFLBK-UHFFFAOYSA-N
17,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NN(C2=CC=C1)C,COc1cc2nc(C)nc(NC(C)c3cccc4c3cnn4C)c2cc1OC,KOIGBYQTYGEGFR-UHFFFAOYSA-N
18,2018,FC=1C(=C2C=NNC2=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3c(F)ccc4[nH]ncc34)c2cc1OC,QZBSYZOHPFEASP-UHFFFAOYSA-N
19,2018,O1CCOC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc4c(c3)OCCO4)c2cc1OC,LOVVMAHRMJHCQF-UHFFFAOYSA-N
20,2018,O1C(=CC2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3cc4ccccc4o3)c2cc1OC,HUNRNQVDIVQAGI-UHFFFAOYSA-N
21,2018,COC1=C(C=CC=C1OC)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3cccc(OC)c3OC)c2cc1OC,TUKVNMIFLVCDSH-UHFFFAOYSA-N
22,2018,O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3cccc4c3CCO4)c2cc1OC,LUJDYCHZQXINAP-UHFFFAOYSA-N
23,2018,O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc4c(c3)OCO4)c2cc1OC,XYIZAEFFWBFGON-UHFFFAOYSA-N
24,2018,O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc4c(c3)CCO4)c2cc1OC,ANZMPQUEPVBXQF-UHFFFAOYSA-N
25,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1,COc1cc2nc(C)nc(NC(C)c3ccc4c(c3)CCCC4)c2cc1OC,YMMCURFFKNHDGQ-UHFFFAOYSA-N
26,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C,COc1cc2nc(C)nc(NC(C)c3c(C)nc4ccccn34)c2cc1OC,POBYITUHJZSIHE-UHFFFAOYSA-N
27,2018,S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3csc4ccccc34)c2cc1OC,NABWLYFAPYHMTH-UHFFFAOYSA-N
28,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2O,COc1cc2nc(C)nc(NC(C)c3cc4cccc(O)c4o3)c2cc1OC,LXQYVSBTVUUJRZ-UHFFFAOYSA-N
29,2018,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,Cc1nc(N[C@H](C)c2ccccc2)c2cc(Br)ccc2n1,OOFFOUIGWHTENM-LLVKDONJSA-N
30,2018,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,Cc1nc(N[C@H](C)c2ccccc2)c2cc(N=S(C)(C)=O)ccc2n1,IIUURHBXTCANIG-CYBMUJFWSA-N
31,2018,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,Cc1nc(N[C@H](C)c2ccc(F)cc2)c2cc(Br)ccc2n1,WZOFCFKPZVSNNA-SNVBAGLBSA-N
32,2018,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,Cc1nc(N[C@H](C)c2ccc(F)cc2)c2cc(N=S(C)(C)=O)ccc2n1,LSNMUYLBXDNFDE-GFCCVEGCSA-N
33,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2OC,COc1cc2nc(C)nc(NC(C)c3cc4cccc(OC)c4o3)c2cc1OC,USDJDAIYJMUPQA-UHFFFAOYSA-N
34,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC2=C(NC(CO2)=O)C1,COc1cc2nc(C)nc(NC(C)c3ccc4c(c3)NC(=O)CO4)c2cc1OC,RJZQEXFZBOINHI-UHFFFAOYSA-N
35,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC2=CC=C(C=C2C=C1)OC,COc1ccc2cc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)ccc2c1,NQWILBHQQOINPZ-UHFFFAOYSA-N
36,2018,NC=1C=CC(=C(C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cc(N)ccc4C)c3)c2cc1OC,AFJZRMKVDOBRBP-MRXNPFEDSA-N
37,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=NC1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cncnc4)c3)c2cc1OC,LXVUBACYWFZLBF-CQSZACIVSA-N
38,2018,C1(CC1)COC=1C=C(C=CC1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(OCC5CC5)c4)c3)c2cc1OC,DHPXUAKGSPXKDD-GOSISDBHSA-N
39,2018,C1=NC=CC2=C(C=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc5cnccc45)c3)c2cc1OC,IHNQUZPNDJYULX-QGZVFWFLSA-N
40,2018,ClC1=C(C(=CC=C1C)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4c(F)ccc(C)c4Cl)c3)c2cc1OC,BUQMCFACIJNXPZ-OAHLLOKOSA-N
41,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=C(C1)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cncc(C)c4)c3)c2cc1OC,KCWVBFCVZZZLBJ-MRXNPFEDSA-N
42,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=NC=NC1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cncnc4)s3)c2cc1OC,VJVGMIQJMUALKA-UHFFFAOYSA-N
43,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC=C(C=C1)N1CCOCC1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(N5CCOCC5)cc4)s3)c2cc1OC,PQBJXUXFYSGQRB-UHFFFAOYSA-N
44,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)N1CCOCC1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(N5CCOCC5)c4)s3)c2cc1OC,RREBZIMAHBSYEY-UHFFFAOYSA-N
45,2018,C1=NC=CC2=C(C=CC=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc5cnccc45)s3)c2cc1OC,YDOYDVLKUAQJOE-UHFFFAOYSA-N
46,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=NC=C(C1)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cncc(C)c4)s3)c2cc1OC,GSJYBSKMUWDVGA-UHFFFAOYSA-N
47,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)OCCC,CCCOc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,QIIZLPCWVMVMDM-UHFFFAOYSA-N
48,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C(=O)N(C)C)C=CC=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4C(=O)N(C)C)s3)c2cc1OC,ZAYXBMONWLXFGQ-UHFFFAOYSA-N
49,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=C2C=CN(C2=CC1)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(ccn5C)c4)s3)c2cc1OC,MNPXWZFBPKAINT-UHFFFAOYSA-N
50,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)COC,COCc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,FLTGKZCMRMPQMV-UHFFFAOYSA-N
51,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C(=O)N(C)C)C=CC1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(C(=O)N(C)C)c4)s3)c2cc1OC,QYKZNUANVNJJNR-UHFFFAOYSA-N
52,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1SC(=CC1)CO,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CO)s4)s3)c2cc1OC,ZQRNMAWDJOAGNW-UHFFFAOYSA-N
53,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=NC=C1)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccncc4C)s3)c2cc1OC,VFGIZSFENVQLIG-UHFFFAOYSA-N
54,2018,N1C=CC2=CC=C(C=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5cc[nH]c5c4)s3)c2cc1OC,QZYMVSVCPOYJNN-UHFFFAOYSA-N
55,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)C=1OC(=NN1)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(-c5nnc(C)o5)c4)c3)c2cc1OC,PTNLCEBPYWEKNH-MRXNPFEDSA-N
56,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=C(C1)S(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cncc(S(C)(=O)=O)c4)c3)c2cc1OC,WEANCNMPHBCBRO-OAHLLOKOSA-N
57,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C=1C=C2CC(NC2=CC1)=O,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(c4)CC(=O)N5)c3)c2cc1OC,PIJFTVFRWGIAEO-OAHLLOKOSA-N
58,2018,CC1(C(C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(C4CC4(C)C)c3)c2cc1OC,KTCKACDEGBSNOH-MJTSIZKDSA-N
59,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)C=1OC(=NN1)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(-c5nnc(C)o5)cc4)c3)c2cc1OC,CPGFRRPCKHJJSB-MRXNPFEDSA-N
60,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=C2C(=NC1)NC=C2,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cnc5[nH]ccc5c4)c3)c2cc1OC,XKOAIHXEZOGCKW-OAHLLOKOSA-N
61,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)S(=O)(=O)N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(S(N)(=O)=O)c4)c3)c2cc1OC,PZNPGEXMMZWLJL-OAHLLOKOSA-N
62,2018,NC1=NC=C(C=N1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cnc(N)nc4)c3)c2cc1OC,OCFZSGKZYAULBZ-CYBMUJFWSA-N
63,2018,C1(CC1)/C=C/C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(/C=C/C4CC4)c3)c2cc1OC,OULJVXQNSHALGO-AUECHBEKSA-N
64,2018,C(C)OCC1=C(C=CC=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,CCOCc1ccccc1-c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,QTYCQXJRWLFFRR-GOSISDBHSA-N
65,2018,FC=1C=C(C=C(C1)OC)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc(F)cc(-c2cccc([C@@H](C)Nc3nc(C)nc4cc(OC)c(OC)cc34)c2)c1,DNIKCKHHFDGIEJ-OAHLLOKOSA-N
66,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1OC2=C(C1)C=C(C=C2)OC,COc1ccc2oc(-c3cccc([C@@H](C)Nc4nc(C)nc5cc(OC)c(OC)cc45)c3)cc2c1,CFFOTSBNWOOUMJ-MRXNPFEDSA-N
67,2018,C(CCC)OC1=C(C(=CC=C1)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,CCCCOc1cccc(F)c1-c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,BOLLZVBPZRROEI-GOSISDBHSA-N
68,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C=1C=CC(=NC1)O,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(O)nc4)c3)c2cc1OC,HNJSEKGBVFJDRC-CQSZACIVSA-N
69,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)C(C#N)(C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C(C)(C)C#N)cc4)c3)c2cc1OC,LVCFIWHXFYMXPS-GOSISDBHSA-N
70,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC=CC=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4)s3)c2cc1OC,PZUBMIMQAGKITQ-UHFFFAOYSA-N
71,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)CNS(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(CNS(C)(=O)=O)c4)c3)c2cc1OC,JMUVGAKIVRLFOH-QGZVFWFLSA-N
72,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)CNS(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(CNS(C)(=O)=O)cc4)c3)c2cc1OC,ZZWIJXZBCOMOSE-QGZVFWFLSA-N
73,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)C(=O)NCCC,CCCNC(=O)c1ccc(-c2cccc([C@@H](C)Nc3nc(C)nc4cc(OC)c(OC)cc34)c2)cc1,OTOLQMVWPGWDCX-GOSISDBHSA-N
74,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)C(=O)NCCN(C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C(=O)NCCN(C)C)cc4)c3)c2cc1OC,JAPHDLMXZMOIPU-LJQANCHMSA-N
75,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C1=NNC=C1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cc[nH]n4)c3)c2cc1OC,UKCZNNGRQUBZAT-CYBMUJFWSA-N
76,2018,C/C(=C\C)/C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,C/C=C(\C)c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,SWNUAIRAAYDJCW-KEQVLUGWSA-N
77,2018,ClC=1C=CC(=C(C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)OCCC,CCCOc1ccc(Cl)cc1-c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,DPPYBDVALUHUKM-QGZVFWFLSA-N
78,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\CC1=CC=CC=C1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(/C=C/Cc4ccccc4)c3)c2cc1OC,AIVWCXWSYALXAZ-BNOPAZPUSA-N
79,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)N1CCOCC1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(N5CCOCC5)cc4)c3)c2cc1OC,CCTJYSYEPWTDMP-LJQANCHMSA-N
80,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)N1CCOCC1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(N5CCOCC5)c4)c3)c2cc1OC,WLFYRVDSGDWSNB-LJQANCHMSA-N
81,2018,C(C1=CC=CC=C1)OC1=C(C=CC=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4OCc4ccccc4)c3)c2cc1OC,RAOMFMYMTPCEDF-OAQYLSRUSA-N
82,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)S(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(S(C)(=O)=O)cc4)c3)c2cc1OC,WSDCPBSMWZAKHB-MRXNPFEDSA-N
83,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC(F)(F)F,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4OC(F)(F)F)c3)c2cc1OC,YSQKBXGVSOWKSS-OAHLLOKOSA-N
84,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)OC(F)(F)F,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(OC(F)(F)F)c4)c3)c2cc1OC,IZNGEKGUENECSE-OAHLLOKOSA-N
85,2018,N1C=CC2=CC(=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5[nH]ccc5c4)c3)c2cc1OC,OLHRSHYIJIHBOO-MRXNPFEDSA-N
86,2018,O1C=C(C=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccoc4)c3)c2cc1OC,YCPFSOXGJJIMPO-CQSZACIVSA-N
87,2018,S1C=C(C2=C1C=CC=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4csc5ccccc45)c3)c2cc1OC,QKMHMNRPAULRKD-MRXNPFEDSA-N
88,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1N(C2=CC=CC=C2C1)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cc5ccccc5n4C)c3)c2cc1OC,MZMSCSMZXBMLLI-QGZVFWFLSA-N
89,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\CCC,CCC/C=C/c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,CKPGDLCSPTZCQX-XAVKZTDYSA-N
90,2018,C1(CCCCC1)/C=C/C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(/C=C/C4CCCCC4)c3)c2cc1OC,FIDOVJNKTSOXBQ-KAUXGEHWSA-N
91,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OC1=CC=CC=C1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4Oc4ccccc4)c3)c2cc1OC,RHILXOMQXCRXBR-HXUWFJFHSA-N
92,2018,C(C)(C)(C)OC(NC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(NC(=O)OC(C)(C)C)cc4)c3)c2cc1OC,XNNMTZPOYZVZIK-GOSISDBHSA-N
93,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)/C=C/C#N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(/C=C/C#N)c4)c3)c2cc1OC,LHIRCJAHIREOGV-PDFOZTTASA-N
94,2018,CC1=C(C=CC(=C1)C)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C)cc4C)c3)c2cc1OC,IHEVPLZYSFMSIE-GOSISDBHSA-N
95,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(S1)C(C)=O,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C(C)=O)s4)c3)c2cc1OC,UATNQFYCLKMVBF-CQSZACIVSA-N
