compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
FDWLGDYAPGDCGK-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(CNS(C)(=O)=O)c4)s3)c2cc1OC,True,"N-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]methanesulfonamide",FDWLGDYAPGDCGK
FFIXRNZIVOQDFG-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4S(=O)(=O)N(C)C)s3)c2cc1OC,True,"2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N,N-dimethylbenzenesulfonamide",FFIXRNZIVOQDFG
FFJYUOSQWNCKHY-LLVKDONJSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccc(F)cc3)c2cc1OC,True,"N-[(1R)-1-(4-fluorophenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",FFJYUOSQWNCKHY
FGMHLFZFPCEGOK-GOSISDBHSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OCc1ccccc1,True,6-(benzyloxy)-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,FGMHLFZFPCEGOK
FIDOVJNKTSOXBQ-KAUXGEHWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(/C=C/C4CCCCC4)c3)c2cc1OC,True,"N-[(1R)-1-{3-[(E)-2-cyclohexylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",FIDOVJNKTSOXBQ
FJODQLHMRFUKPJ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(F)c5ccccc45)s3)c2cc1OC,True,"N-{1-[5-(4-fluoronaphthalen-1-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",FJODQLHMRFUKPJ
FLTGKZCMRMPQMV-UHFFFAOYSA-N,COCc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"6,7-dimethoxy-N-[1-{5-[2-(methoxymethyl)phenyl]thiophen-2-yl}ethyl]-2-methylquinazolin-4-amine",FLTGKZCMRMPQMV
FMLPZJUQRSTUCA-QGZVFWFLSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C(=O)N(C)C)cc4)c3)c2cc1OC,True,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-4-carboxamide",FMLPZJUQRSTUCA
FOCBNHGZDILGFN-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccc(C4CC4)cc3)c2cc1OC,True,"N-[(1R)-1-(4-cyclopropylphenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",FOCBNHGZDILGFN
FPXJHYJIRLQPIM-ZHACJKMWSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(/C=C/c4ccccc4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[(E)-2-phenylethenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",FPXJHYJIRLQPIM
FQJKBTKFPLHWIH-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4ccccc4)cc3)c2cc1OC,True,"N-[(1R)-1-(biphenyl-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",FQJKBTKFPLHWIH
FQJWYYLOCGQMNL-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cc(Cl)cc(Cl)c4)c3)c2cc1OC,True,"N-[(1R)-1-(3',5'-dichlorobiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",FQJWYYLOCGQMNL
FQWLAFSPSYTQRY-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(C(F)(F)F)c4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[3-(trifluoromethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",FQWLAFSPSYTQRY
FSEYWDBWKFVNBU-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN)s3)c2cc1OC,True,"N-[1-{5-[2-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",FSEYWDBWKFVNBU
FTOAAWWPETZBLP-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4NC(C)=O)c3)c2cc1OC,True,"N-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)acetamide",FTOAAWWPETZBLP
FUCDEZZVDYSLCC-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cnn(C)c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine",FUCDEZZVDYSLCC
FVOXEIYWXVXRAQ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CCO)s3)c2cc1OC,True,"2-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethanol",FVOXEIYWXVXRAQ
FXKVJQZAPGDCGO-UHFFFAOYSA-N,CC(=O)NCCNc1ccc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN(C)C)s3)c2c1,True,N-{2-[(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)amino]ethyl}acetamide,FXKVJQZAPGDCGO
GAHDIVZUJBIHJO-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CC(N(C)C)C4)s3)c2cc1OC,True,"N-{1-[5-(2-{[3-(dimethylamino)azetidin-1-yl]methyl}phenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",GAHDIVZUJBIHJO
GDMJHDGNOVQVHJ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)OCO5)s3)c2cc1OC,True,"N-{1-[5-(1,3-benzodioxol-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",GDMJHDGNOVQVHJ
GGGIKLLCCRIPFJ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-n4ccc(CCO)n4)o3)c2cc1OC,True,"2-[1-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}furan-2-yl)-1H-pyrazol-3-yl]ethanol",GGGIKLLCCRIPFJ
GGWUIZLLZFAEQU-LLVKDONJSA-N,COC(=O)c1ccc2nc(C)nc(N[C@H](C)c3cccc(Cl)c3)c2c1,True,methyl4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylate,GGWUIZLLZFAEQU
GIJYDJHQMPYDKO-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C5CC5)cc4CN(C)C)s3)c2cc1OC,True,"N-[1-(5-{4-cyclopropyl-2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",GIJYDJHQMPYDKO
GJOFRQKFICQZFE-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(C)=O)s4)s3)c2cc1OC,True,"1-(5'-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2,2'-bithiophen-5-yl)ethanone",GJOFRQKFICQZFE
GKYVQKWLGKKVDV-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(F)cc4CN)s3)c2cc1OC,True,"N-[1-{5-[2-(aminomethyl)-4-fluorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",GKYVQKWLGKKVDV
GMCVBHVEKFGLIA-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)OCCO5)s3)c2cc1OC,True,"N-{1-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",GMCVBHVEKFGLIA
GMSGHBNCYCEBQO-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(F)cc4CNC(=O)c4ncc[nH]4)s3)c2cc1OC,True,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-1H-imidazole-2-carboxamide",GMSGHBNCYCEBQO
GOSDOQKMFWFXCH-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CC(F)(F)C4)s3)c2cc1OC,True,"N-[1-(5-{2-[(3,3-difluoroazetidin-1-yl)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",GOSDOQKMFWFXCH
GPPANIJHMBJPDE-QGZVFWFLSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(C(=O)N(C)C)c4)c3)c2cc1OC,True,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-3-carboxamide",GPPANIJHMBJPDE
GQLJOKRUKWEOIC-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4c(C)noc4C)s3)c2cc1OC,True,"N-{1-[5-(3,5-dimethyl-1,2-oxazol-4-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",GQLJOKRUKWEOIC
GRBBRIOTPLBMQB-UHFFFAOYSA-N,CCCOc1ccc(Cl)cc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"N-{1-[5-(5-chloro-2-propoxyphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",GRBBRIOTPLBMQB
GSJYBSKMUWDVGA-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cncc(C)c4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-(1-[5-(5-methylpyridin-3-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",GSJYBSKMUWDVGA
GSZOIFTXGCECID-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cnn(CCO)c4)s3)c2cc1OC,True,"2-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1H-pyrazol-1-yl]ethanol",GSZOIFTXGCECID
GUFFYDMOSHLHGZ-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(C4CC4)c3)c2cc1OC,True,"N-[(1R)-1-(3-cyclopropylphenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",GUFFYDMOSHLHGZ
GZMFINSACKIZLG-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cnn(CCN5CCCC5)c4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-{1-[2-(pyrrolidin-1-yl)ethyl]-1H-pyrazol-4-yl}thiophen-2-yl)ethyl]quinazolin-4-amine",GZMFINSACKIZLG
HAINANKXWNOEHU-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(F)cc4[nH]ncc34)c2cc1OC,True,"N-[1-(6-fluoro-1H-indazol-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",HAINANKXWNOEHU
HARYYMQPWDRGTE-OAQYLSRUSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(OCc5ccccc5)c4)c3)c2cc1OC,True,"N-{(1R)-1-[3'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",HARYYMQPWDRGTE
HAYLOBWICGRXOX-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N3CCN(C)CC3)ccc2n1,True,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,HAYLOBWICGRXOX
HBRKAUPOQKGOBX-CQSZACIVSA-N,C=C(C)c1ccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)cc1,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4-(prop-1-en-2-yl)phenyl]ethyl}quinazolin-4-amine",HBRKAUPOQKGOBX
HDLMFDKWEAHJHK-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccnn4C)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-pyrazol-5-yl)phenyl]ethyl}quinazolin-4-amine",HDLMFDKWEAHJHK
HDPMMLKPIXGMLM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CCNCC4)s3)c2cc1OC.Cl,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(piperazin-1-ylmethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine hydrochloride",HDPMMLKPIXGMLM
HFICXWXSXCWIOO-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(Cl)c(-c4ccccc4CN(C)C)s3)c2cc1OC,True,"N-[1-(4-chloro-5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",HFICXWXSXCWIOO
HLIYWUOCADUHDR-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc(OCc4ccccc4)c3)c2cc1OC,True,"N-{1-[3-(benzyloxy)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",HLIYWUOCADUHDR
HNJSEKGBVFJDRC-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(O)nc4)c3)c2cc1OC,True,"5-(3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)pyridin-2-ol",HNJSEKGBVFJDRC
HOJZOJMWWPYDOU-QGZVFWFLSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(ccn5C)c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-5-yl)phenyl]ethyl}quinazolin-4-amine",HOJZOJMWWPYDOU
HPCUJQCOSXCVRS-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)CCO5)s3)c2cc1OC,True,"N-{1-[5-(2,3-dihydro-1-benzofuran-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",HPCUJQCOSXCVRS
HRXLJTOEQVNLIS-UHFFFAOYSA-N,COc1cccc(-c2ccc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)s2)c1,True,"6,7-dimethoxy-N-{1-[5-(3-methoxyphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",HRXLJTOEQVNLIS
HUCVMXQWUOVOTJ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3nccc4sccc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(thieno[3,2-c]pyridin-4-yl)ethyl]quinazolin-4-amine",HUCVMXQWUOVOTJ
HUFJVTPJJLWZRU-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CC(N)C(=O)N(C)C)s3)c2cc1OC,True,"2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]-N,N-dimethylglycinamide",HUFJVTPJJLWZRU
HUNRNQVDIVQAGI-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc4ccccc4o3)c2cc1OC,True,"N-[1-(1-benzofuran-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",HUNRNQVDIVQAGI
HVJBCUPESFFKIU-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(F)cc4CNC(=O)c4cnc[nH]4)s3)c2cc1OC,True,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-1H-imidazole-5-carboxamide",HVJBCUPESFFKIU
HWLKEBNKUOKQSE-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4scnc34)c2cc1OC,True,"N-[1-(1,3-benzothiazol-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",HWLKEBNKUOKQSE
HYNRYXWOFJUTOW-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(-c4cnc5n4CCC5)cs3)c2cc1OC,True,"N-{1-[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",HYNRYXWOFJUTOW
IAKXPXCWYXUICC-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(Br)cc4c3OCC4)c2cc1OC,True,"N-[1-(5-bromo-2,3-dihydro-1-benzofuran-7-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",IAKXPXCWYXUICC
IAKXPXCWYXUICC-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(Br)cc4c3OCC4)c2cc1OC,True,"N-[1-(5-bromo-2,3-dihydro-1-benzofuran-7-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",IAKXPXCWYXUICC
ICXADKPDUBLSJX-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4C)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(5-methyl-1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine",ICXADKPDUBLSJX
IDKGUFPWLCRAFZ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4C(O)CO)s3)c2cc1OC,True,"1-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethane-1,2-diol",IDKGUFPWLCRAFZ
IGPIZNWVIRFBSW-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4nn(C)cc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(2-methyl-2H-indazol-4-yl)ethyl]quinazolin-4-amine",IGPIZNWVIRFBSW
IHEVPLZYSFMSIE-GOSISDBHSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C)cc4C)c3)c2cc1OC,True,"N-[(1R)-1-(2',4'-dimethylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",IHEVPLZYSFMSIE
IHNQUZPNDJYULX-QGZVFWFLSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc5cnccc45)c3)c2cc1OC,True,"N-{(1R)-1-[3-(isoquinolin-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",IHNQUZPNDJYULX
IIUURHBXTCANIG-CYBMUJFWSA-N,Cc1nc(N[C@H](C)c2ccccc2)c2cc(N=S(C)(C)=O)ccc2n1,True,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,IIUURHBXTCANIG
IKEIYJTXUIWFQV-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(Br)s2)c2cc(N3CCN(C)C(=O)C3)ccc2n1,True,4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,IKEIYJTXUIWFQV
ILBDYJDLRMLFEG-OAHLLOKOSA-N,COCCOc1cc2c(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)nc(C)nc2cc1OC,True,7-methoxy-6-(2-methoxyethoxy)-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,ILBDYJDLRMLFEG
ILHQYWGWEFDBFU-UHFFFAOYSA-N,CC(=O)Nc1ccc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN(C)C)s3)c2c1,True,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)acetamide,ILHQYWGWEFDBFU
IMFMHKYEEDHSEL-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cnc5[nH]ccc5c4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{1-[5-(1H-pyrrolo[2,3-b]pyridin-5-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",IMFMHKYEEDHSEL
IOFLIMFZYOFGGY-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4NC(C)=O)s3)c2cc1OC,True,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]acetamide",IOFLIMFZYOFGGY
IPCWSAGFRSDVID-UHFFFAOYSA-N,CCCCOc1cccc(F)c1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"N-{1-[5-(2-butoxy-6-fluorophenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",IPCWSAGFRSDVID
IQKRWXFQOPYESU-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4c(C)n[nH]c4C)c3)c2cc1OC,True,"N-{(1R)-1-[3-(3,5-dimethyl-1H-pyrazol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",IQKRWXFQOPYESU
IUTRWILPGXTCSM-UHFFFAOYSA-N,COC(=O)c1cc(-c2ccc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)s2)nn1C,True,"methyl3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1-methyl-1H-pyrazole-5-carboxylate",IUTRWILPGXTCSM
IVKKYSGRSWHKHW-UHFFFAOYSA-N,COCC(=O)NCc1cc(F)ccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-2-methoxyacetamide",IVKKYSGRSWHKHW
IWKUWQHVHPGHMC-GFCCVEGCSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1O,True,7-methoxy-2-methyl-4-({(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}amino)quinazolin-6-ol,IWKUWQHVHPGHMC
IWQNEWCIEFQCPB-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N3CCC(N(C)C)C3)ccc2n1,True,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,IWQNEWCIEFQCPB
IZNGEKGUENECSE-OAHLLOKOSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(OC(F)(F)F)c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",IZNGEKGUENECSE
IZSFCKTXQNZOCJ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(F)cc4CNC(C)=O)s3)c2cc1OC,True,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]acetamide",IZSFCKTXQNZOCJ
IZXCFLBTRJVMCY-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3csc(-c4ccccc4CN)c3)c2cc1OC,True,"N-[1-{5-[2-(aminomethyl)phenyl]thiophen-3-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",IZXCFLBTRJVMCY
JADAXMLWJLZYIZ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cc(Cl)ccc4CNC(=O)OC(C)(C)C)s3)c2cc1OC,True,"tert-butyl[4-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",JADAXMLWJLZYIZ
JAPHDLMXZMOIPU-LJQANCHMSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C(=O)NCCN(C)C)cc4)c3)c2cc1OC,True,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N-[2-(dimethylamino)ethyl]biphenyl-4-carboxamide",JAPHDLMXZMOIPU
JGYDDRSZMPSNNG-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CC5(CNC(=O)N5)C4)s3)c2cc1OC,True,"2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]-2,5,7-triazaspiro[34]octan-6-one",JGYDDRSZMPSNNG
JHVIFTSYKUQOKT-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]quinazolin-4-amine",JHVIFTSYKUQOKT
JIQSQMRLUXFQLZ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4C(O)c4ccccc4)s3)c2cc1OC,True,"[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl](phenyl)methanol",JIQSQMRLUXFQLZ
JMUVGAKIVRLFOH-QGZVFWFLSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(CNS(C)(=O)=O)c4)c3)c2cc1OC,True,"N-[(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)methyl]methanesulfonamide",JMUVGAKIVRLFOH
JPBZXJAFVKEREA-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4N)s3)c2cc1OC,True,"N-{1-[5-(2-aminophenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",JPBZXJAFVKEREA
JQCBBOKOLXHTOX-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4C(N)=O)s3)c2cc1OC,True,"2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzamide",JQCBBOKOLXHTOX
