compound_key,compound_id,iupac_name,mw,lcms_text,nmr_1h_text,flag_asterisk,flag_imaging_conflict,flag_smiles_o3_changed,year,provenance_file,provenance_sheet,provenance_row
ANXAWDYWQCJAPY-UHFFFAOYSA-N,422,"6,7-dimethoxy-N-{1-[5-(4-methoxy-2-methylphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,423
ANZMPQUEPVBXQF-UHFFFAOYSA-N,24,"N-[1-(2,3-dihydro-1-benzofuran-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25
APBUMYPWCLYRIZ-SOFGYWHQSA-N,160,"(2E)-3-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]prop-2-enenitrile",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,161
APLRVUNVGHUEPC-UHFFFAOYSA-N,301,"6,7-dimethoxy-2-methyl-N-[1-(5-{2-[(pyridin-2-ylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,302
APXOGZSGAWPGBJ-UHFFFAOYSA-N,223,"N-[1-(5-{2-[(3,3-difluoropyrrolidin-1-yl)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,224
ARDAQGRNHSXGQD-UHFFFAOYSA-N,304,"N-[1-{5-[4-fluoro-2-({[(1-methyl-1H-imidazol-2-yl)methyl]amino}methyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,305
ARXXCNPGCLMVPI-GFCCVEGCSA-N,412,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,7-dimethylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,413
ASBIYJVVNDLIJE-UHFFFAOYSA-N,296,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-1H-indole-2-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,297
ASZTUONHYWLDEQ-UHFFFAOYSA-N,277,"2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]amino}-1-(1H-indol-3-yl)ethanone",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,278
AUCMSDUCPLZLIV-MRXNPFEDSA-N,350,6-butoxy-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,351
AWXNSGAEWULFPU-UHFFFAOYSA-N,275,"N-[1-{5-[5-(aminomethyl)furan-2-yl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,276
BBBHENWZGQIGTH-XLDIYJRPSA-N,314,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-L-prolinamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,315
BBBHENWZGQIGTH-XLDIYJRPSA-N,316,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-prolinamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,317
BGSCFKBKIQRJPV-UHFFFAOYSA-N,357,"N-[1-{5-[2-(2-aminoethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,358
BHVNCDCVUPFLBK-UHFFFAOYSA-N,16,"6,7-dimethoxy-2-methyl-N-[1-(6-methyl-1H-indazol-4-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17
BLAPJKPJOLGPEX-UHFFFAOYSA-N,439,"N-[1-(5-{2-[(dimethylamino)methyl]-4-methoxyphenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,440
BMDHXIFMXKGGHV-UHFFFAOYSA-N,401,"2-((2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-methyl-2-thienyl)benzyl](methyl)amino}ethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,402
BMWAMTKFLARMNA-UHFFFAOYSA-N,159,"tert-butyl[4-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]carbamate",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,160
BNDZVJZGMPPJAU-UHFFFAOYSA-N,273,"2-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-3-yl)-1H-pyrazol-1-yl]ethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,274
BODWKDUISAXKFR-UHFFFAOYSA-N,221,"N-{1-[5-(1-cyclopentyl-1H-pyrazol-4-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,222
BOFLRMNYERXCEJ-UHFFFAOYSA-N,292,"N-[1-{5-[2-(aminomethyl)-5-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,293
BOLLZVBPZRROEI-GOSISDBHSA-N,67,"N-[(1R)-1-(2'-butoxy-6'-fluorobiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,68
BOMXERNAUVRWAX-MRXNPFEDSA-N,110,"N-{(1R)-1-[3-(1H-indol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,111
BOTBOIAYHDQQLH-UHFFFAOYSA-N,370,"N-[1-(5-{2-[(cyclopropylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,371
BPNBGNBMKNVQIA-UHFFFAOYSA-N,426,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-[4-(pyridin-3-ylmethyl)piperazin-1-yl]quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,427
BPRHWEFRWQTBGT-UHFFFAOYSA-N,181,"2-(3-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,182
BQJFRTSSVRRPEG-UHFFFAOYSA-N,437,"N-[1-{5-[2-(aminomethyl)phenyl]-3-chlorothiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,438
BRXLQKCRTIZSRJ-UHFFFAOYSA-N,442,"N-[1-(5-{2-[(dimethylamino)methyl]-4-methylphenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,443
BUQMCFACIJNXPZ-OAHLLOKOSA-N,40,"N-[(1R)-1-(2'-chloro-6'-fluoro-3'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,41
BURYFNGXRDKUQV-QGZVFWFLSA-N,268,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{2'-[(methylamino)methyl]biphenyl-3-yl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,269
BWHOCTRKNNZHCJ-UHFFFAOYSA-N,209,"N-[1-(5-bromothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,210
BWPKRVMVVDSBEM-UHFFFAOYSA-N,148,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(methylsulfonyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,149
BYPZPHDCILKHFB-UHFFFAOYSA-N,430,"N-[1-{5-[2-(aminomethyl)phenyl]-4-chlorothiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,431
BZPGKKHBBMGITH-LLVKDONJSA-N,373,(4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazolin-6-yl)methanol,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,374
CBWIMNBDIURUCP-UHFFFAOYSA-N,239,"N-[1-(5-bromothiophen-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,240
CCCVRVOFJHCCMF-UHFFFAOYSA-N,269,"N-[1-{4-[2-(aminomethyl)-4-fluorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,270
CCTJYSYEPWTDMP-LJQANCHMSA-N,79,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4'-(morpholin-4-yl)biphenyl-3-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,80
CDHFCNLIGARGMT-UHFFFAOYSA-N,291,"N-{1-[5-(2-{[(2,2-difluoroethyl)(methyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,292
CFFOTSBNWOOUMJ-MRXNPFEDSA-N,66,"6,7-dimethoxy-N-{(1R)-1-[3-(5-methoxy-1-benzofuran-2-yl)phenyl]ethyl}-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,67
CFVGNRUJBFOSMO-UHFFFAOYSA-N,231,"N-{1-[5-(cyclopent-1-en-1-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,232
CGWHURQEIBFAMK-UHFFFAOYSA-N,229,"N-[1-(2,1,3-benzothiadiazol-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,230
CKDDCNOUNUELJU-UHFFFAOYSA-N,311,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(morpholin-4-ylmethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,312
CKPGDLCSPTZCQX-XAVKZTDYSA-N,89,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-pent-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,90
CMZGTDNIYJYLQD-UHFFFAOYSA-N,376,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-phenylethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,377
COBXLMMZRBFLIO-UHFFFAOYSA-N,264,"N-[1-(4-bromothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,265
COWLWQGIJDXRRN-UHFFFAOYSA-N,394,"2-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]acetamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,395
CPGFRRPCKHJJSB-MRXNPFEDSA-N,59,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,60
CRIMLWLSVMDRMT-UHFFFAOYSA-N,395,"5-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)pyridin-2-ol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,396
CUKYQSRLQNDHGX-UHFFFAOYSA-N,137,"2-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-methylpropanenitrile",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,138
CUQWVEQERGJNFA-UHFFFAOYSA-N,134,"N-{1-[5-(3-fluoro-5-methoxyphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,135
CUWDPTRKIBLCRA-UHFFFAOYSA-N,262,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,263
CUWDPTRKIBLCRA-UHFFFAOYSA-N,390,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine,enantiomer1",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,391
CUWDPTRKIBLCRA-UHFFFAOYSA-N,391,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine,enantiomer2",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,392
CVMWGEBXRDOUDV-CQSZACIVSA-N,111,"6,7-dimethoxy-N-{(1R)-1-[3-(2-methoxypyrimidin-5-yl)phenyl]ethyl}-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,112
CYGAWTWZIVKBSZ-QGZVFWFLSA-N,103,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-2-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,104
CZUWIJPTIMWJEC-UHFFFAOYSA-N,365,"N-[1-(5-(2-[(benzylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,366
DAGNCCBSOVEFQP-UHFFFAOYSA-N,367,"N-[1-(5-(2-[(ethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,368
DBMPHLRYOODXIH-UHFFFAOYSA-N,310,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-1H-pyrazole-3-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,311
DHPXUAKGSPXKDD-GOSISDBHSA-N,38,"N-{(1R)-1-[3'-(cyclopropylmethoxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39
DJOCBWZEBIUGJR-CYBMUJFWSA-N,195,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(4-methylphenyl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,196
DJSATVPWUOUXPY-SNVBAGLBSA-N,451,7-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,452
DKDCLXARHUAYMR-UHFFFAOYSA-N,409,"N-[1-{5-[2-(aminomethyl)-6-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,410
DMCMPACIBCIODX-UHFFFAOYSA-N,248,"N-{1-[5-(2-ethenylphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,249
DNIKCKHHFDGIEJ-OAHLLOKOSA-N,65,"N-[(1R)-1-(3'-fluoro-5'-methoxybiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,66
DPCSPWBNAMGRHD-UHFFFAOYSA-N,380,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2,2,2-trifluoroethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,381
DPKCUEYDFSEEGB-UHFFFAOYSA-N,185,"N-[1-{5-[2-({2-[(dimethylamino)methyl]pyrrolidin-1-yl}methyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,186
DPPYBDVALUHUKM-QGZVFWFLSA-N,77,"N-[(1R)-1-(5'-chloro-2'-propoxybiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,78
DPZDSLWSSBJMKS-UHFFFAOYSA-N,444,"6,7-dimethoxy-2-methyl-N-[1-(2-methyl-1,3-thiazol-4-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,445
DQQLINUZCTZYPU-MRXNPFEDSA-N,118,"N-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)methanesulfonamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,119
FALZWAQYJFPTBE-GFCCVEGCSA-N,405,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1H-pyrazol-4-yl)quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,406
FCQNGSHORQZDMC-UHFFFAOYSA-N,184,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(pyrrolidin-1-ylmethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,185
FDVDTKVIRHIBLH-UHFFFAOYSA-N,158,"6,7-dimethoxy-2-methyl-N-{1-[5-(2-phenoxyphenyl)thiophen-2-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,159
FDWLGDYAPGDCGK-UHFFFAOYSA-N,139,"N-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]methanesulfonamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,140
FFIXRNZIVOQDFG-UHFFFAOYSA-N,169,"2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N,N-dimethylbenzenesulfonamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,170
FFJYUOSQWNCKHY-LLVKDONJSA-N,12,"N-[(1R)-1-(4-fluorophenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,13
FGMHLFZFPCEGOK-GOSISDBHSA-N,344,6-(benzyloxy)-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,345
FIDOVJNKTSOXBQ-KAUXGEHWSA-N,90,"N-[(1R)-1-{3-[(E)-2-cyclohexylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,91
FJODQLHMRFUKPJ-UHFFFAOYSA-N,233,"N-{1-[5-(4-fluoronaphthalen-1-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,234
FLTGKZCMRMPQMV-UHFFFAOYSA-N,50,"6,7-dimethoxy-N-[1-{5-[2-(methoxymethyl)phenyl]thiophen-2-yl}ethyl]-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,51
FMLPZJUQRSTUCA-QGZVFWFLSA-N,115,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-4-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,116
FOCBNHGZDILGFN-CYBMUJFWSA-N,197,"N-[(1R)-1-(4-cyclopropylphenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,198
FPXJHYJIRLQPIM-ZHACJKMWSA-N,175,"6,7-dimethoxy-2-methyl-N-[1-{5-[(E)-2-phenylethenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,176
FQJKBTKFPLHWIH-MRXNPFEDSA-N,196,"N-[(1R)-1-(biphenyl-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,197
FQJWYYLOCGQMNL-CQSZACIVSA-N,124,"N-[(1R)-1-(3',5'-dichlorobiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,125
FQWLAFSPSYTQRY-UHFFFAOYSA-N,168,"6,7-dimethoxy-2-methyl-N-[1-{5-[3-(trifluoromethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,169
FSEYWDBWKFVNBU-UHFFFAOYSA-N,252,"N-[1-{5-[2-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,253
FTOAAWWPETZBLP-MRXNPFEDSA-N,119,"N-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)acetamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,120
FUCDEZZVDYSLCC-CQSZACIVSA-N,338,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,339
FVOXEIYWXVXRAQ-UHFFFAOYSA-N,180,"2-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,181
